,title,price,link
323,"Dell 15 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB DDR4, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Intel UHD Graphics, Windows 11 + MSO'21, 15 Months McAfee, Black, 1.66kg  ","40,990",https://amazon.in//Dell-i3-1305U-Processor-39-62cm-GraphicsWin/dp/B0CNZ8MDLV/ref=sr_1_275?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-275
324,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,10,490",https://amazon.in//Lenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN/dp/B0D3TGNY9G/ref=sr_1_276?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-276
325,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xáµ‰ Graphics, FPR, FHD Camera, Metal Body,Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), hr0000TU  ","54,490",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-hr0000TU/dp/B0C3CMCLYT/ref=sr_1_277?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-277
326,"Dell [Smartchoice] Inspiron 5430 Thin & Light Laptop, 13th Gen Intel Core i7-1360P/16GB/1TB SSD/14.0"" (35.56cm) FHD+ WVA 250 nits/Backlit KB + FPR/Windows 11 + MSO'21/15 Month McAfee/Silver/1.59kg  ","80,990",https://amazon.in//Dell-Inspiron-5430-i7-1360P-Processor/dp/B0C91QWF1X/ref=sr_1_278?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-278
327,"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-12700H 12th Gen, 4GB NVIDIA RTX 3050, Gaming Laptop (16GB/1TB SSD/Win11/MSO/90WHrs Battery/Gray/2.20 Kg), FX577ZC-HN192WS  ","92,990",https://amazon.in//ASUS-15-6-inch-i7-12700H-Battery-FX577ZC-HN192WS/dp/B0CRR4RDP9/ref=sr_1_279?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-279
328,"HP 240 G8 11th Gen Intel Core i5-1135G7, 14 inch HD (35.6cm) /8GB RAM/512GB SSD/DOS  ","48,837",https://amazon.in//HP-240-G8-Notebook-Anti-Glare/dp/B0B3TF1KXY/ref=sr_1_280?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-280
329,"Realme Book (Slim) Intel Core I3 11Th Gen - (8 Gb/256 Gb Ssd/Windows 10 Home) Rmnb1001 Thin And Light Laptop (14 Inches, Real Blue, 1.38 Kg, With Ms Office) New  ","32,790",https://amazon.in//realme-Book-Slim-Core-11th/dp/B09L66R38F/ref=sr_1_281?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-281
330,"Dell G15-5530 Gaming Laptop, Intel Core i5-13450HX Processor, 16GB DDR5, 512GB,NVIDIA RTX 3050,6GB GDDR6, 15.6"" (39.62cm) FHD 120Hz 250 nits, Backlit KB Orange,Win 11 + MSO'21,Dark Shadow Gray, 2.65kg  ","77,990",https://amazon.in//Dell-G15-5530-Gaming-i5-13450HX-Processor/dp/B0CRKX3JRT/ref=sr_1_282?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-282
331,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,09,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTE2MDg3NjY1MDQyMzk0OjE3MjU0MzQ0MTg6c3BfbXRmOjMwMDE2Njg3Nzc5MjAzMjo6MDo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsr_1_283_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434418%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
332,"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515MA-BR022WS  ","26,990",https://amazon.in//ASUS-SmartChoice-Integrated-Fingerprint-X515MA-BR024WS/dp/B0C1GM4C6V/ref=sr_1_5?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xs080xlztH2YMlhp2jP0k5oWtWcdPBPWNaNdaPkXvBBcHmZvn4lyYvqHoWDH1Sc0d015FXCXJBuT7Kfv74Z87S-FvWVfV4DpyjoVTSByw6lvADbxJiSn_snSPx2tl-uWph7kZ7CfY9lU0dSc7sApWwNjwi7uaOHLW4J8-dO_5nrDdNioSyLQtekNPM-MmkO9jqn-DH3gSGEj-ElcNcTrHWT9NkX1IMNLtcndd19AlYc.BJEm9X5B-o3mOxgX9BZc29NnWbJNcXbVK7b80UQePAM&dib_tag=se&keywords=laptop&qid=1725434340&sprefix=laptop%2Caps%2C239&sr=8-5
333,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Backlit/42WHr/Silver/1.70 kg), X1502ZA-EJ524WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Backlit-X1502ZA-EJ524WS/dp/B0CCP83BK2/ref=sr_1_25?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.YvjPaEqBIUmNCBwHjuNmKYFWINTNwCPmS1bfkofx7f7-HpzZH0PtggvxAxdNVAwFyOTIvIRM7g55qCjMazo-emxqZSR4-Qc-8BlFexCibDvjM6Cqk_wmunAb34z9ZLuPuquK6nMrnyeh2Ff0NCbRVEvHhlTKCgIEbmA-ama1aaoMx4ysHc11j1DC1Ajpom1KCQLxqXFrRPhyBTAHiWxunEvjUQAPd2e2feeRch6AY0o.ZyJzkU8UQxd9gBUEy_KWXMOeUmoFWTGw3F19GQ8eoIk&dib_tag=se&keywords=laptop&qid=1725434346&sprefix=laptop%2Caps%2C239&sr=8-25
334,"HP Pavilion Plus 13th Gen Intel EVO Ci7-13700H (16 GB LPDDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 3050 6GB, WQXGA OLED 16""(40.6 cm),Backlit KB, (Win11,+MSO'21-N.Silver,1.9kg,),16-ab0456TX Gaming Laptop  ","1,07,980",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTE2MDg3NjY1MDQyMzk0OjE3MjU0MzQ0MTg6c3BfbXRmOjMwMDMyMDcxODQzMzQzMjo6MDo6&url=%2FHP-Pavilion-i7-13700H-Graphics-16-ab0456TX%2Fdp%2FB0CJJY3PGH%2Fref%3Dsr_1_284_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434418%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
335,"ASUS TUF Gaming F15 - Gaming Laptop, Intel Core i5-11260H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz, (8GB/512GB SSD/4GB NVIDIA RTX 2050/Win 11/ RGB Backlit/Black/2.30 kg),FX506HF-HN075W  ","51,200",https://amazon.in//ASUS-TUF-Gaming-F15-FX506HF-HN075W/dp/B0CYCJ6G2H/ref=sr_1_285?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-285
336,"Acer [Smartchoice] Aspire Lite AMD Ryzen 7 5700U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD/MSO) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","43,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTLXMMC/ref=sr_1_286?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-286
337,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5 (8GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","52,990",https://amazon.in//Acer-Graphics-Win11Home-A515-58GM-Fingerprint/dp/B0D1FVLVN6/ref=sr_1_287?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-287
338,"Chuwi GemiBook Plus 15.6"" Laptop, 8GB RAM 256GB SSD, Windows 11, Intel N100 (Upto 3.4GHz), WIFI 6, USB-A 3.0, Webcam, Bluetooth 5.2, HDMI Port, 38Wh, 1.7kg (Iron Gray)  ","21,990",https://amazon.in//Chuwi-GemiBook-Plus-Windows-Bluetooth/dp/B0CP98WK8J/ref=sr_1_288?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-288
339,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 83BF000UIN  ","59,841",https://amazon.in//Lenovo-IdeaPad-12450H-Backlit-83BF000UIN/dp/B0CFF518HZ/ref=sr_1_289?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-289
340,"Lenovo IdeaPad Slim 1 AMD Ryzen 3 3250U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Cloud Grey/1.6Kg), 82R10049IN  ","33,490",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82R10049IN/dp/B0B4JRH895/ref=sr_1_290?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-290
341,"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i5 1335U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port  ","62,990",https://amazon.in//Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0D143SJ9R/ref=sr_1_291?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-291
342,"HP Laptop 14, Intel Core Ultra 7 155H, Built-in AI, 14-inch (35.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Arc Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.4 kg), gr1023TU  ","84,990",https://amazon.in//HP-14-inch-Graphics-Privacy-gr1023TU/dp/B0D8J85F5X/ref=sr_1_292?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk&dib_tag=se&keywords=laptop&qid=1725434418&sprefix=laptop%2Caps%2C239&sr=8-292
343,"Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 5 125H (14-inch OLED WQXGA+/16GB LPDDR5x/512GB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO) SFG14-73, Pure Silver, 1.3 Kg  ","79,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTE2MDg3NjY1MDQyMzk0OjE3MjU0MzQ0MTg6c3BfYnRmOjMwMDE2Njg3Nzc5MjUzMjo6MDo6&url=%2FAcer-Premium-14-inch-Graphics-SFG14-73%2Fdp%2FB0CYHB7P1W%2Fref%3Dsr_1_293_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434418%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
344,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,990",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_26?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.YvjPaEqBIUmNCBwHjuNmKYFWINTNwCPmS1bfkofx7f7-HpzZH0PtggvxAxdNVAwFyOTIvIRM7g55qCjMazo-emxqZSR4-Qc-8BlFexCibDvjM6Cqk_wmunAb34z9ZLuPuquK6nMrnyeh2Ff0NCbRVEvHhlTKCgIEbmA-ama1aaoMx4ysHc11j1DC1Ajpom1KCQLxqXFrRPhyBTAHiWxunEvjUQAPd2e2feeRch6AY0o.ZyJzkU8UQxd9gBUEy_KWXMOeUmoFWTGw3F19GQ8eoIk&dib_tag=se&keywords=laptop&qid=1725434346&sprefix=laptop%2Caps%2C239&sr=8-26
345,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5008TU  ","49,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTE2MDg3NjY1MDQyMzk0OjE3MjU0MzQ0MTg6c3BfYnRmOjMwMDI1MDgzMTQ5NDQzMjo6MDo6&url=%2FHP-i5-1235U-15-6-inch-Graphics-fy5008TU%2Fdp%2FB0D4M1XZ3D%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.xRa_uub-I-OWqW3U_0TXhJI_HxcVBTE2NHOfJPL1nAoIqyAVGQ2-bCisvPY7N3r562H8FpJBZkMdzUQtsCr54ts53iq8jbrHk2mWqZylSttQrRlNkPi43LnM0TpPva8KpPdMaes9m6E-F6sog5ECCuqv8qZTv1_PxK3_lP-gqUAwF_LvO6fSFilnm4LFsTZ4qD_0ASHH1YmudIJfxX22w_B9APfd-g644VYZDokuJIo.wMIxKQQ4661sbg0VMy19wbodjtbh_1V9t6qUcJAKRJk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434418%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
346,"Lenovo LOQ 2024 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/100% sRGB/3 Mon. Game Pass/1Yr ADP Free/Grey/2.4Kg), 83GS00CKIN  ","62,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0OTA2NTg2ODg2Mzk5Mzg0OjE3MjU0MzQ0MjI6c3BfYXRmX25leHQ6MzAwMjYyNTcwNzM1NDMyOjowOjo&url=%2FLenovo-i5-12450HX-39-6cm-300Nits-83GS00CKIN%2Fdp%2FB0D8L6R3T3%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.gXZOR2f33PpB6XB0Bnf5JcQvb3CZ1RFVCbJJamI4VYvIOW-z-a5d43tMUxgYZ1S3fopp0ijmg6e_66EXHJ2UokwxB6OTA01JpKEyBCqR8yX9W2JmFNiVSKFLD0ActxUF3SxPKFWyDH00GVGsVPDtbWxM1_b2ilao1gQ-qcRSJrtvOxjh-HtArbOEPU2mD6rXHkit3yX__Yvyz36HgKcPf6xVfsjox1ijuVFCsKJsyhs.kpUd7MHt7VqezQfF2HEH6o7zODZUliKXBEdngi5i6Ck%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434422%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
